evtId,ipad,itime,amp
2987,44,272,303.6
2987,45,268,1.464
2987,45,269,6.557
2987,45,270,12.62
2987,45,271,10.65
2987,45,272,3.686
2988,42,268,21.27
2988,42,269,78.3
2988,42,270,125.2
2988,42,271,66.53
2988,42,272,21.09
2988,43,268,100.0
2988,43,269,357.9
2988,43,270,689.3
2988,43,271,519.9
2988,43,272,177.9
2988,44,268,20.54
2988,44,269,152.2
2988,44,270,352.5
2988,44,271,270.6
2988,44,272,85.52
2988,45,269,3.3
2988,45,270,10.36
2988,45,271,11.86
2988,45,272,4.495
2989,42,268,44.15
2989,42,269,109.3
2989,42,270,123.6
2989,42,271,135.4
2989,42,272,83.81
2989,43,268,148.7
2989,43,269,441.6
2989,43,270,888.5
2989,43,271,1031.0
2989,43,272,498.1
2989,44,268,28.74
2989,44,269,166.4
2989,44,270,382.4
2989,44,271,347.1
2989,44,272,127.3
2989,45,269,1.571
2989,45,270,3.391
2989,45,271,1.707
2990,41,270,2.333
2990,41,271,1.099
2990,42,269,100.0
2990,42,270,190.5
2990,42,271,143.2
2990,42,272,45.04
2990,43,268,134.6
2990,43,269,640.2
2990,43,270,1298.0
2990,43,271,1182.0
2990,43,272,531.5
2990,44,268,116.8
2990,44,269,374.0
2990,44,270,689.5
2990,44,271,603.9
2990,44,272,300.7
2990,45,268,4.351
2990,45,269,6.694
2990,45,270,11.97
2990,45,271,9.177
2990,45,272,2.872
2991,41,269,1.406
2991,42,268,28.91
2991,42,269,76.27
2991,42,270,144.7
2991,42,271,146.9
2991,42,272,54.35
2991,43,268,103.7
2991,43,269,421.2
2991,43,270,937.2
2991,43,271,995.3
2991,43,272,386.1
2991,43,273,44.76
2991,44,268,32.39
2991,44,269,150.3
2991,44,270,377.6
2991,44,271,471.8
2991,44,272,192.1
2991,44,273,20.33
2991,45,269,2.749
2991,45,270,8.078
2991,45,271,9.892
2991,45,272,3.871
2992,42,268,5.232
2992,42,269,29.0
2992,42,270,79.79
2992,42,271,105.9
2992,42,272,60.1
2992,42,273,14.14
2992,43,268,96.96
2992,43,269,268.6
2992,43,270,577.7
2992,43,271,664.1
2992,43,272,312.8
2992,43,273,57.52
2992,44,268,28.08
2992,44,269,91.3
2992,44,270,222.5
2992,44,271,284.6
2992,44,272,165.5
2992,44,273,41.02
2992,45,270,1.33
2992,45,271,1.767
2993,41,271,1.69
2993,42,268,7.085
2993,42,269,59.57
2993,42,270,150.0
2993,42,271,130.1
2993,42,272,43.61
2993,43,268,168.6
2993,43,269,579.6
2993,43,270,1076.0
2993,43,271,935.9
2993,43,272,340.7
2993,44,268,77.41
2993,44,269,241.1
2993,44,270,417.1
2993,44,271,317.3
2993,44,272,103.9
2993,45,268,8.235
2993,45,269,18.16
2993,45,270,9.976
2993,45,271,3.076
2994,42,269,45.71
2994,42,270,108.3
2994,42,271,83.64
2994,42,272,30.68
2994,43,269,438.2
2994,43,270,794.7
2994,43,271,697.3
2994,43,272,336.4
2994,43,273,80.92
2994,44,269,179.3
2994,44,270,352.6
2994,44,271,375.1
2994,44,272,241.0
2994,44,273,72.09
2994,45,270,4.325
2994,45,271,7.728
2994,45,272,3.639
2995,42,269,46.96
2995,42,270,87.81
2995,42,271,70.5
2995,42,272,29.04
2995,43,269,458.5
2995,43,270,836.2
2995,43,271,827.8
2995,43,272,367.4
2995,44,269,155.6
2995,44,270,327.2
2995,44,271,344.3
2995,44,272,173.9
2995,45,270,3.862
2995,45,271,8.746
2995,45,272,6.547
2996,42,267,1.45
2996,42,268,14.9
2996,42,269,48.75
2996,42,270,69.1
2996,42,271,51.67
2996,42,272,21.39
2996,43,267,14.74
2996,43,268,101.8
2996,43,269,417.3
2996,43,270,766.6
2996,43,271,531.7
2996,43,272,170.7
2996,43,273,27.93
2996,44,268,40.65
2996,44,269,157.4
2996,44,270,250.4
2996,44,271,154.7
2996,44,272,43.79
2996,44,273,6.463
2996,45,269,3.824
2996,45,270,1.887
2997,42,268,12.03
2997,42,269,58.6
2997,42,270,118.4
2997,42,271,122.3
2997,42,272,97.95
2997,42,273,37.43
2997,43,268,102.2
2997,43,269,407.3
2997,43,270,762.4
2997,43,271,733.5
2997,43,272,343.6
2997,43,273,88.99
2997,44,268,52.16
2997,44,269,194.3
2997,44,270,400.6
2997,44,271,470.9
2997,44,272,198.0
2997,44,273,25.05
2997,45,269,9.4
2997,45,270,11.82
2997,45,271,16.58
2997,45,272,7.474
2998,41,269,7.605
2998,41,270,16.63
2998,41,271,8.28
2998,42,269,187.0
2998,42,270,338.7
2998,42,271,278.7
2998,42,272,102.4
2998,42,273,17.4
2998,43,269,758.1
2998,43,270,1433.0
2998,43,271,1276.0
2998,43,272,646.8
2998,43,273,198.4
2998,44,269,258.7
2998,44,270,559.2
2998,44,271,683.1
2998,44,272,360.2
2998,44,273,78.27
2998,45,269,8.439
2998,45,270,15.4
2998,45,271,21.97
2998,45,272,12.88
2999,42,268,3.648
2999,42,269,27.17
2999,42,270,68.06
2999,42,271,62.57
2999,42,272,22.01
2999,43,268,65.78
2999,43,269,262.9
2999,43,270,539.3
2999,43,271,398.9
2999,43,272,193.4
2999,43,273,57.54
2999,44,268,47.79
2999,44,269,152.7
2999,44,270,318.0
2999,44,271,310.9
2999,44,272,124.7
2999,44,273,18.83
2999,45,269,2.478
2999,45,270,4.326
2999,45,271,5.203
2999,45,272,2.144
3000,41,270,1.835
3000,41,271,3.031
3000,41,272,1.377
3000,42,268,55.38
3000,42,269,155.9
3000,42,270,297.1
3000,42,271,353.6
3000,42,272,165.6
3000,43,268,186.6
3000,43,269,901.3
3000,43,270,1880.0
3000,43,271,1697.0
3000,43,272,721.3
3000,44,269,318.8
3000,44,270,759.5
3000,44,271,678.6
3000,44,272,286.2
3000,45,269,3.096
3000,45,270,7.941
3000,45,271,7.094
3000,45,272,2.641
3001,42,268,8.192
3001,42,269,34.56
3001,42,270,63.55
3001,42,271,55.14
3001,42,272,24.68
3001,43,268,77.29
3001,43,269,281.9
3001,43,270,496.6
3001,43,271,484.2
3001,43,272,206.0
3001,43,273,41.73
3001,44,268,18.64
3001,44,269,96.68
3001,44,270,222.7
3001,44,271,229.2
3001,44,272,96.9
3001,44,273,28.15
3001,45,270,1.491
3001,45,271,2.792
3001,45,272,1.269
3002,41,271,1.584
3002,42,268,10.67
3002,42,269,47.15
3002,42,270,110.2
3002,42,271,128.7
3002,42,272,51.91
3002,43,268,109.4
3002,43,269,417.4
3002,43,270,766.3
3002,43,271,754.1
3002,43,272,364.7
3002,44,268,49.19
3002,44,269,185.3
3002,44,270,364.2
3002,44,271,407.2
3002,44,272,182.2
3002,45,269,2.419
3002,45,270,18.02
3002,45,271,36.81
3002,45,272,16.91
3003,41,270,1.735
3003,42,268,18.04
3003,42,269,95.86
3003,42,270,206.7
3003,42,271,178.7
3003,42,272,58.83
3003,43,268,116.4
3003,43,269,326.9
3003,43,270,657.0
3003,43,271,834.0
3003,43,272,464.2
3003,43,273,112.9
3003,44,268,39.96
3003,44,269,147.0
3003,44,270,317.6
3003,44,271,413.8
3003,44,272,272.2
3003,44,273,96.1
3003,45,269,1.955
3003,45,270,6.918
3003,45,271,10.31
3003,45,272,4.662
3004,41,269,8.993
3004,41,270,19.56
3004,41,271,9.717
3004,41,272,1.829
3004,42,268,34.52
3004,42,269,187.0
3004,42,270,457.0
3004,42,271,526.4
3004,42,272,281.7
3004,42,273,76.76
3004,43,268,416.6
3004,43,269,1757.0
3004,43,270,3602.0
3004,43,271,3877.0
3004,43,272,1935.0
3004,43,273,448.6
3004,44,268,129.8
3004,44,269,684.9
3004,44,270,1683.0
3004,44,271,1990.0
3004,44,272,1057.0
3004,44,273,249.4
3004,45,269,23.69
3004,45,270,63.93
3004,45,271,64.35
3004,45,272,27.46
3004,45,273,5.124
3005,42,268,6.407
3005,42,269,33.36
3005,42,270,84.57
3005,42,271,85.94
3005,42,272,31.77
3005,43,268,74.2
3005,43,269,345.9
3005,43,270,698.8
3005,43,271,608.9
3005,43,272,236.3
3005,44,268,33.93
3005,44,269,149.5
3005,44,270,295.0
3005,44,271,266.1
3005,44,272,99.36
3005,45,269,1.084
3005,45,270,2.917
3005,45,271,3.306
3005,45,272,1.264
3006,42,268,26.66
3006,42,269,94.9
3006,42,270,174.6
3006,42,271,190.0
3006,42,272,82.78
3006,43,268,114.4
3006,43,269,667.6
3006,43,270,1429.0
3006,43,271,1127.0
3006,43,272,406.2
3006,44,268,81.31
3006,44,269,334.9
3006,44,270,604.8
3006,44,271,510.8
3006,44,272,229.7
3006,45,269,5.72
3006,45,270,15.23
3006,45,271,15.24
3006,45,272,5.65
3007,41,270,1.514
3007,42,268,21.62
3007,42,269,116.1
3007,42,270,231.5
3007,42,271,164.2
3007,42,272,46.88
3007,42,273,7.585
3007,43,268,128.9
3007,43,269,377.6
3007,43,270,737.4
3007,43,271,717.6
3007,43,272,294.9
3007,43,273,48.99
3007,44,268,34.12
3007,44,269,136.8
3007,44,270,311.1
3007,44,271,306.5
3007,44,272,118.9
3007,45,269,12.16
3007,45,270,29.52
3007,45,271,21.57
3007,45,272,5.824
3008,41,271,1.714
3008,41,272,1.084
3008,42,268,8.008
3008,42,269,45.12
3008,42,270,93.64
3008,42,271,81.06
3008,42,272,49.66
3008,43,268,44.69
3008,43,269,220.2
3008,43,270,487.3
3008,43,271,402.2
3008,43,272,191.6
3008,43,273,53.58
3008,44,268,20.39
3008,44,269,72.25
3008,44,270,162.5
3008,44,271,146.2
3008,44,272,97.48
3008,44,273,37.81
3008,45,269,2.699
3008,45,270,3.882
3008,45,271,2.043
3009,41,270,2.746
3009,41,271,3.074
3009,42,269,141.7
3009,42,270,325.7
3009,42,271,397.0
3009,42,272,171.4
3009,42,273,23.11
3009,43,269,1167.0
3009,43,270,2389.0
3009,43,271,2428.0
3009,43,272,1068.0
3009,43,273,204.2
3009,44,269,433.5
3009,44,270,1092.0
3009,44,271,1146.0
3009,44,272,496.6
3009,44,273,102.3
3009,45,269,10.0
3009,45,270,25.06
3009,45,271,23.61
3009,45,272,8.926
3009,45,273,1.282
3010,41,270,6.022
3010,41,271,8.771
3010,41,272,4.413
3010,42,268,46.38
3010,42,269,337.7
3010,42,270,939.7
3010,42,271,1121.0
3010,42,272,637.0
3010,42,273,178.7
3010,43,268,452.9
3010,43,269,2715.0
3010,43,270,7171.0
3010,43,271,8360.0
3010,43,272,4419.0
3010,43,273,1112.0
3010,44,268,192.9
3010,44,269,1210.0
3010,44,270,3336.0
3010,44,271,4124.0
3010,44,272,2231.0
3010,44,273,519.8
3010,45,268,1.599
3010,45,269,15.73
3010,45,270,59.38
3010,45,271,88.97
3010,45,272,45.72
3010,45,273,8.627
3011,42,268,9.091
3011,42,269,61.17
3011,42,270,145.4
3011,42,271,125.1
3011,42,272,46.14
3011,42,273,7.302
3011,43,268,87.99
3011,43,269,488.9
3011,43,270,1160.0
3011,43,271,967.9
3011,43,272,377.1
3011,43,273,82.48
3011,44,268,31.94
3011,44,269,200.3
3011,44,270,456.0
3011,44,271,392.9
3011,44,272,187.9
3011,44,273,80.58
3011,45,270,1.462
3011,45,271,2.156
3011,45,272,1.358
3012,41,272,4.348
3012,42,269,42.65
3012,42,270,73.26
3012,42,271,69.14
3012,42,272,65.58
3012,43,269,466.2
3012,43,270,944.5
3012,43,271,764.6
3012,43,272,303.2
3012,44,269,209.1
3012,44,270,430.4
3012,44,271,437.3
3012,44,272,208.8
3012,45,269,3.311
3012,45,270,16.34
3012,45,271,32.33
3012,45,272,14.84
3013,42,268,8.73
3013,42,269,36.51
3013,42,270,74.38
3013,42,271,84.6
3013,42,272,52.19
3013,43,268,83.35
3013,43,269,324.2
3013,43,270,635.7
3013,43,271,677.4
3013,43,272,294.5
3013,44,268,44.34
3013,44,269,179.8
3013,44,270,326.1
3013,44,271,274.8
3013,44,272,92.74
3013,45,269,2.701
3013,45,270,5.833
3013,45,271,3.156
3014,41,269,1.865
3014,41,270,4.14
3014,41,271,2.201
3014,42,269,223.6
3014,42,270,553.2
3014,42,271,542.3
3014,42,272,267.4
3014,42,273,64.7
3014,43,269,1506.0
3014,43,270,3820.0
3014,43,271,4346.0
3014,43,272,2397.0
3014,43,273,605.4
3014,44,269,723.9
3014,44,270,1847.0
3014,44,271,2199.0
3014,44,272,1118.0
3014,44,273,241.6
3014,45,269,14.88
3014,45,270,30.18
3014,45,271,30.2
3014,45,272,12.49
3014,45,273,2.108
3015,42,268,4.918
3015,42,269,45.69
3015,42,270,116.6
3015,42,271,99.38
3015,42,272,32.59
3015,43,268,61.61
3015,43,269,327.0
3015,43,270,767.9
3015,43,271,807.9
3015,43,272,338.5
3015,44,268,32.34
3015,44,269,138.0
3015,44,270,303.5
3015,44,271,367.5
3015,44,272,205.5
3015,45,269,2.021
3015,45,270,2.377
3015,45,271,2.675
3015,45,272,2.9
3016,41,269,1.647
3016,41,270,2.694
3016,41,271,1.378
3016,41,273,1.342
3016,42,269,213.9
3016,42,270,329.8
3016,42,271,238.0
3016,42,272,107.9
3016,42,273,62.02
3016,43,268,221.5
3016,43,269,1065.0
3016,43,270,2120.0
3016,43,271,1739.0
3016,43,272,636.8
3016,43,273,103.4
3016,44,268,128.3
3016,44,269,501.4
3016,44,270,1061.0
3016,44,271,884.9
3016,44,272,317.3
3016,45,268,1.465
3016,45,269,6.721
3016,45,270,14.66
3016,45,271,11.27
3016,45,272,3.346
3017,41,270,1.172
3017,42,268,26.78
3017,42,269,147.6
3017,42,270,320.5
3017,42,271,281.0
3017,42,272,106.1
3017,42,273,16.64
3017,43,268,287.1
3017,43,269,1249.0
3017,43,270,2406.0
3017,43,271,2178.0
3017,43,272,930.6
3017,43,273,180.8
3017,44,268,104.0
3017,44,269,415.2
3017,44,270,759.1
3017,44,271,684.5
3017,44,272,263.5
3017,44,273,38.74
3017,45,269,39.54
3017,45,270,46.49
3017,45,271,22.11
3017,45,272,4.27
3018,42,268,7.971
3018,42,269,68.95
3018,42,270,164.3
3018,42,271,130.1
3018,42,272,55.13
3018,43,268,91.05
3018,43,269,507.5
3018,43,270,1109.0
3018,43,271,1004.0
3018,43,272,454.3
3018,44,268,45.81
3018,44,269,226.6
3018,44,270,474.9
3018,44,271,452.9
3018,44,272,225.1
3018,45,269,1.066
3018,45,270,1.209
3019,42,269,72.9
3019,42,270,117.5
3019,42,271,78.43
3019,42,272,23.95
3019,43,268,151.3
3019,43,269,556.5
3019,43,270,905.8
3019,43,271,748.3
3019,43,272,325.6
3019,44,268,42.27
3019,44,269,170.2
3019,44,270,329.9
3019,44,271,295.2
3019,44,272,137.0
3019,45,268,1.667
3019,45,269,3.991
3019,45,270,3.456
3019,45,271,2.256
3020,42,268,31.54
3020,42,269,135.2
3020,42,270,229.0
3020,42,271,134.2
3020,42,272,30.13
3020,42,273,2.476
3020,43,268,112.9
3020,43,269,603.9
3020,43,270,1195.0
3020,43,271,810.1
3020,43,272,240.3
3020,43,273,35.51
3020,44,268,32.42
3020,44,269,188.1
3020,44,270,379.5
3020,44,271,269.6
3020,44,272,107.1
3020,45,269,3.506
3020,45,270,8.114
3020,45,271,6.356
3020,45,272,2.875
3021,41,270,4.393
3021,41,271,7.701
3021,42,268,16.74
3021,42,269,69.73
3021,42,270,121.1
3021,42,271,83.15
3021,42,272,24.71
3021,43,268,237.9
3021,43,269,610.7
3021,43,270,825.1
3021,43,271,531.7
3021,43,272,224.3
3021,44,268,93.5
3021,44,269,335.0
3021,44,270,521.6
3021,44,271,343.8
3021,44,272,129.3
3021,45,269,3.877
3021,45,270,8.073
3021,45,271,3.963
3022,41,270,2.117
3022,41,271,1.003
3022,42,268,19.45
3022,42,269,84.59
3022,42,270,170.3
3022,42,271,164.2
3022,42,272,63.17
3022,43,268,101.3
3022,43,269,505.5
3022,43,270,1146.0
3022,43,271,1173.0
3022,43,272,439.0
3022,44,268,53.68
3022,44,269,230.2
3022,44,270,485.7
3022,44,271,513.3
3022,44,272,200.2
3022,45,269,1.323
3022,45,270,2.699
3022,45,271,3.462
3022,45,272,1.468
3023,41,270,3.706
3023,41,271,7.984
3023,42,268,8.903
3023,42,269,27.62
3023,42,270,55.04
3023,42,271,74.95
3023,42,272,32.08
3023,42,273,3.919
3023,43,268,36.02
3023,43,269,130.9
3023,43,270,273.6
3023,43,271,347.8
3023,43,272,168.1
3023,43,273,29.48
3023,44,269,65.99
3023,44,270,145.6
3023,44,271,179.1
3023,44,272,80.18
3023,44,273,11.83
3023,45,269,1.073
3023,45,270,3.802
3023,45,271,5.17
3023,45,272,2.171
3024,42,269,35.49
3024,42,270,96.16
3024,42,271,97.57
3024,42,272,51.52
3024,43,268,115.7
3024,43,269,409.0
3024,43,270,804.2
3024,43,271,821.4
3024,43,272,394.9
3024,44,268,100.1
3024,44,269,241.9
3024,44,270,392.6
3024,44,271,425.0
3024,44,272,208.2
3024,45,269,1.013
3024,45,270,3.245
3024,45,271,6.05
3024,45,272,3.164
3025,41,271,6.2
3025,41,272,12.68
3025,42,269,82.55
3025,42,270,126.8
3025,42,271,130.6
3025,42,272,75.12
3025,42,273,19.75
3025,43,269,428.5
3025,43,270,893.1
3025,43,271,822.7
3025,43,272,346.0
3025,43,273,85.1
3025,44,269,259.3
3025,44,270,441.2
3025,44,271,348.1
3025,44,272,154.1
3025,44,273,46.87
3025,45,269,2.863
3025,45,270,6.366
3025,45,271,4.058
3025,45,272,1.25
3026,41,271,2.442
3026,42,268,23.56
3026,42,269,29.18
3026,42,270,59.34
3026,42,271,78.72
3026,42,272,35.62
3026,42,273,5.149
3026,43,268,111.0
3026,43,269,337.4
3026,43,270,592.7
3026,43,271,456.6
3026,43,272,179.0
3026,43,273,36.14
3026,44,268,23.95
3026,44,269,168.1
3026,44,270,373.5
3026,44,271,271.9
3026,44,272,78.29
3026,44,273,8.58
3026,45,269,1.644
3026,45,270,3.482
3026,45,271,1.946
3027,41,269,1.897
3027,41,270,4.246
3027,41,271,2.522
3027,42,269,156.5
3027,42,270,306.6
3027,42,271,263.0
3027,42,272,104.9
3027,43,269,875.6
3027,43,270,1777.0
3027,43,271,1717.0
3027,43,272,748.0
3027,44,269,478.3
3027,44,270,826.6
3027,44,271,614.3
3027,44,272,193.2
3027,45,269,36.39
3027,45,270,73.02
3027,45,271,42.06
3027,45,272,8.429
3028,42,269,144.8
3028,42,270,251.4
3028,42,271,187.0
3028,42,272,60.98
3028,43,269,576.7
3028,43,270,1282.0
3028,43,271,1150.0
3028,43,272,509.1
3028,44,269,312.8
3028,44,270,606.0
3028,44,271,582.9
3028,44,272,270.7
3028,45,269,8.865
3028,45,270,7.976
3028,45,271,5.46
3028,45,272,2.235
3029,42,269,108.5
3029,42,270,153.8
3029,42,271,158.9
3029,42,272,76.96
3029,42,273,14.74
3029,43,269,430.1
3029,43,270,948.6
3029,43,271,883.7
3029,43,272,337.7
3029,43,273,48.7
3029,44,269,108.4
3029,44,270,274.5
3029,44,271,288.7
3029,44,272,107.5
3029,44,273,11.2
3029,45,270,1.839
3029,45,271,3.424
3030,41,269,1.701
3030,41,270,2.614
3030,41,271,2.325
3030,42,268,62.64
3030,42,269,213.5
3030,42,270,306.3
3030,42,271,207.3
3030,42,272,61.4
3030,43,268,232.0
3030,43,269,895.9
3030,43,270,1549.0
3030,43,271,1128.0
3030,43,272,395.4
3030,44,268,59.38
3030,44,269,337.6
3030,44,270,712.5
3030,44,271,546.3
3030,44,272,186.6
3030,45,269,8.026
3030,45,270,19.74
3030,45,271,14.64
3030,45,272,4.072
3031,41,270,1.022
3031,41,271,1.858
3031,42,269,68.0
3031,42,270,160.4
3031,42,271,208.6
3031,42,272,97.91
3031,43,268,91.7
3031,43,269,304.0
3031,43,270,579.3
3031,43,271,738.6
3031,43,272,478.5
3031,44,268,42.52
3031,44,269,129.7
3031,44,270,239.8
3031,44,271,269.8
3031,44,272,161.7
3031,45,269,1.003
3031,45,270,3.657
3031,45,271,6.375
3031,45,272,3.867
3032,42,268,29.54
3032,42,269,79.42
3032,42,270,81.01
3032,42,271,54.92
3032,42,272,27.93
3032,43,268,101.9
3032,43,269,370.6
3032,43,270,655.2
3032,43,271,620.4
3032,43,272,285.7
3032,44,268,59.7
3032,44,269,184.0
3032,44,270,316.3
3032,44,271,294.3
3032,44,272,135.9
3032,45,269,3.943
3032,45,270,19.1
3032,45,271,34.29
3032,45,272,15.28
3033,42,268,32.31
3033,42,269,113.0
3033,42,270,170.1
3033,42,271,131.5
3033,42,272,59.26
3033,43,268,108.2
3033,43,269,489.7
3033,43,270,992.3
3033,43,271,970.2
3033,43,272,474.4
3033,44,268,66.24
3033,44,269,264.7
3033,44,270,468.6
3033,44,271,414.2
3033,44,272,202.0
3033,45,268,4.52
3033,45,269,11.14
3033,45,270,13.83
3033,45,271,19.72
3033,45,272,13.51
3034,41,269,2.136
3034,41,270,5.939
3034,41,271,5.701
3034,42,268,20.11
3034,42,269,104.8
3034,42,270,261.3
3034,42,271,302.4
3034,42,272,128.1
3034,42,273,17.98
3034,43,268,174.2
3034,43,269,661.8
3034,43,270,1524.0
3034,43,271,1847.0
3034,43,272,922.0
3034,43,273,182.6
3034,44,268,104.5
3034,44,269,414.1
3034,44,270,814.4
3034,44,271,777.4
3034,44,272,307.8
3034,44,273,45.04
3034,45,269,10.42
3034,45,270,20.98
3034,45,271,16.1
3034,45,272,4.791
3035,42,269,74.44
3035,42,270,114.4
3035,42,271,119.2
3035,42,272,61.8
3035,43,268,44.97
3035,43,269,271.9
3035,43,270,634.5
3035,43,271,630.8
3035,43,272,330.7
3035,43,273,83.82
3035,44,268,17.64
3035,44,269,112.7
3035,44,270,316.1
3035,44,271,385.8
3035,44,272,175.9
3035,44,273,29.12
3035,45,269,5.759
3035,45,270,15.86
3035,45,271,15.31
3035,45,272,5.28
3036,42,269,17.38
3036,42,270,68.26
3036,42,271,102.5
3036,42,272,46.71
3036,42,273,9.055
3036,43,269,281.8
3036,43,270,593.3
3036,43,271,587.3
3036,43,272,263.3
3036,43,273,64.68
3036,44,269,126.4
3036,44,270,199.3
3036,44,271,112.7
3036,44,272,42.08
3036,44,273,12.32
3037,41,271,1.67
3037,42,268,4.912
3037,42,269,23.94
3037,42,270,78.55
3037,42,271,108.0
3037,42,272,44.41
3037,43,268,71.21
3037,43,269,231.0
3037,43,270,432.2
3037,43,271,438.4
3037,43,272,169.6
3037,44,268,56.78
3037,44,269,146.7
3037,44,270,193.7
3037,44,271,159.0
3037,44,272,56.05
3037,45,269,2.289
3037,45,270,2.553
3037,45,271,1.236
3038,42,267,1.27
3038,42,268,16.28
3038,42,269,73.63
3038,42,270,140.8
3038,42,271,114.9
3038,42,272,41.52
3038,42,273,13.99
3038,43,267,8.476
3038,43,268,77.15
3038,43,269,308.6
3038,43,270,590.4
3038,43,271,531.9
3038,43,272,196.6
3038,43,273,27.8
3038,44,267,3.099
3038,44,268,28.13
3038,44,269,96.8
3038,44,270,154.3
3038,44,271,122.6
3038,44,272,43.11
3039,41,270,2.257
3039,41,271,1.446
3039,42,268,38.99
3039,42,269,122.7
3039,42,270,179.3
3039,42,271,158.8
3039,42,272,57.77
3039,43,268,146.0
3039,43,269,529.5
3039,43,270,967.1
3039,43,271,980.2
3039,43,272,434.5
3039,44,268,61.02
3039,44,269,255.8
3039,44,270,496.1
3039,44,271,484.4
3039,44,272,240.1
3039,45,269,2.508
3039,45,270,6.857
3039,45,271,7.309
3039,45,272,3.989
3040,42,268,6.129
3040,42,269,43.92
3040,42,270,109.8
3040,42,271,105.5
3040,42,272,47.01
3040,43,268,114.6
3040,43,269,465.6
3040,43,270,908.7
3040,43,271,781.3
3040,43,272,345.1
3040,44,268,32.6
3040,44,269,167.1
3040,44,270,389.0
3040,44,271,393.2
3040,44,272,146.3
3040,45,270,7.309
3040,45,271,14.8
3041,41,270,5.389
3041,41,271,11.38
3041,42,269,49.47
3041,42,270,94.96
3041,42,271,91.98
3041,42,272,36.18
3041,42,273,5.11
3041,43,269,268.6
3041,43,270,598.5
3041,43,271,532.8
3041,43,272,228.1
3041,43,273,48.65
3041,44,269,103.3
3041,44,270,208.0
3041,44,271,140.4
3041,44,272,58.62
3041,44,273,16.35
3041,45,269,1.048
3041,45,270,2.273
3041,45,271,1.151
3042,41,269,1.04
3042,41,270,2.234
3042,41,271,1.036
3042,42,269,108.9
3042,42,270,191.5
3042,42,271,95.89
3042,42,272,15.61
3042,43,268,87.08
3042,43,269,433.2
3042,43,270,886.4
3042,43,271,719.1
3042,43,272,250.3
3042,44,268,43.58
3042,44,269,169.8
3042,44,270,352.4
3042,44,271,293.9
3042,44,272,102.4
3042,45,270,1.852
3042,45,271,2.153
3043,42,269,23.18
3043,42,270,45.69
3043,42,271,57.67
3043,42,272,33.69
3043,43,269,214.1
3043,43,270,397.9
3043,43,271,450.6
3043,43,272,268.5
3043,44,269,102.6
3043,44,270,143.4
3043,44,271,172.7
3043,44,272,131.2
3043,45,269,1.576
3043,45,270,1.019
3043,45,271,1.033
3043,45,272,1.537
3044,42,268,17.31
3044,42,269,54.45
3044,42,270,82.92
3044,42,271,62.95
3044,42,272,31.51
3044,43,268,146.9
3044,43,269,382.0
3044,43,270,702.9
3044,43,271,762.0
3044,43,272,383.6
3044,44,268,23.24
3044,44,269,137.8
3044,44,270,349.2
3044,44,271,366.8
3044,44,272,142.6
3044,45,269,1.581
3044,45,270,2.222
3044,45,271,3.2
3044,45,272,1.508
3045,42,269,146.5
3045,42,270,301.7
3045,42,271,197.1
3045,42,272,49.34
3045,43,269,1007.0
3045,43,270,1739.0
3045,43,271,1309.0
3045,43,272,482.4
3045,44,269,480.5
3045,44,270,710.6
3045,44,271,541.8
3045,44,272,227.5
3045,45,269,8.634
3045,45,270,11.37
3045,45,271,5.797
3045,45,272,1.173
3046,42,269,61.42
3046,42,270,143.6
3046,42,271,181.3
3046,42,272,75.35
3046,43,269,446.4
3046,43,270,957.4
3046,43,271,1063.0
3046,43,272,463.8
3046,44,269,311.9
3046,44,270,428.7
3046,44,271,391.2
3046,44,272,183.4
3046,45,269,12.66
3046,45,270,9.27
3046,45,271,3.773
3046,45,272,1.209
3047,42,269,42.29
3047,42,270,116.0
3047,42,271,115.8
3047,42,272,51.87
3047,43,269,486.0
3047,43,270,968.8
3047,43,271,864.3
3047,43,272,367.7
3047,43,273,74.89
3047,44,269,277.9
3047,44,270,481.8
3047,44,271,358.3
3047,44,272,168.2
3047,44,273,59.54
3047,45,269,6.697
3047,45,270,14.06
3047,45,271,13.21
3047,45,272,15.49
3047,45,273,6.92
3048,42,268,29.93
3048,42,269,87.95
3048,42,270,170.2
3048,42,271,227.6
3048,42,272,101.3
3048,42,273,12.75
3048,43,268,309.8
3048,43,269,798.4
3048,43,270,1098.0
3048,43,271,1009.0
3048,43,272,433.3
3048,43,273,89.2
3048,44,268,82.75
3048,44,269,296.3
3048,44,270,566.3
3048,44,271,512.6
3048,44,272,226.7
3048,44,273,50.86
3048,45,268,1.576
3048,45,269,6.186
3048,45,270,10.49
3048,45,271,6.168
3048,45,272,1.407
3049,42,268,20.54
3049,42,269,61.49
3049,42,270,83.68
3049,42,271,79.31
3049,42,272,46.19
3049,43,268,112.3
3049,43,269,414.5
3049,43,270,775.4
3049,43,271,711.2
3049,43,272,305.2
3049,44,268,74.05
3049,44,269,323.5
3049,44,270,617.8
3049,44,271,515.3
3049,44,272,177.4
3049,45,269,13.96
3049,45,270,25.68
3049,45,271,27.17
3049,45,272,10.34
3050,42,269,86.84
3050,42,270,148.1
3050,42,271,93.59
3050,42,272,31.7
3050,43,268,126.2
3050,43,269,503.4
3050,43,270,874.4
3050,43,271,706.9
3050,43,272,261.8
3050,44,268,46.31
3050,44,269,182.5
3050,44,270,341.1
3050,44,271,324.1
3050,44,272,122.2
3050,45,268,1.195
3050,45,269,2.992
