evtId,ipad,itime,amp
205,44,270,456.9
205,44,271,449.0
205,44,272,163.0
206,42,269,122.7
206,42,270,281.5
206,42,271,222.8
206,42,272,71.4
206,43,268,118.5
206,43,269,595.9
206,43,270,1270.4
206,43,271,1194.6
206,43,272,514.4
206,43,273,97.7
206,44,268,35.2
206,44,269,212.1
206,44,270,510.1
206,44,271,516.4
206,44,272,226.5
206,44,273,41.9
207,42,270,34.7
207,42,271,33.1
207,43,269,164.6
207,43,270,342.6
207,43,271,216.0
207,43,272,57.6
207,44,269,71.5
207,44,270,142.2
207,44,271,86.7
208,42,269,90.9
208,42,270,156.1
208,42,271,114.3
208,42,272,33.8
208,43,268,99.5
208,43,269,461.5
208,43,270,879.3
208,43,271,695.9
208,43,272,244.2
208,44,268,34.4
208,44,269,181.9
208,44,270,358.3
208,44,271,271.6
208,44,272,120.7
209,42,269,99.8
209,42,270,124.5
209,42,271,116.8
209,42,272,46.9
209,43,269,639.9
209,43,270,833.0
209,43,271,723.3
209,43,272,290.8
209,44,269,176.0
209,44,270,363.8
209,44,271,336.1
209,44,272,135.9
210,42,269,73.6
210,42,270,162.0
210,42,271,121.0
210,42,272,36.2
210,43,268,68.3
210,43,269,277.0
210,43,270,651.7
210,43,271,668.5
210,43,272,265.1
210,44,269,101.3
210,44,270,245.4
210,44,271,269.2
210,44,272,136.9
211,42,269,81.3
211,42,270,167.8
211,42,271,122.9
211,42,272,46.6
211,43,269,484.8
211,43,270,1046.5
211,43,271,884.6
211,43,272,367.5
211,43,273,102.8
211,44,269,155.9
211,44,270,435.6
211,44,271,485.2
211,44,272,229.1
211,44,273,61.6
212,42,269,113.2
212,42,270,129.4
212,42,271,94.6
212,42,272,32.2
212,43,268,143.8
212,43,269,476.8
212,43,270,726.5
212,43,271,636.7
212,43,272,260.1
212,43,273,47.8
212,44,268,40.1
212,44,269,151.0
212,44,270,234.6
212,44,271,156.5
212,44,272,49.2
213,42,269,55.8
213,42,270,117.9
213,42,271,127.4
213,42,272,58.2
213,43,269,411.1
213,43,270,987.1
213,43,271,1080.1
213,43,272,527.9
213,43,273,113.0
213,44,269,269.8
213,44,270,575.3
213,44,271,525.7
213,44,272,242.2
213,44,273,55.9
214,42,270,54.1
214,42,271,82.0
214,42,272,42.6
214,43,268,132.9
214,43,269,347.3
214,43,270,659.1
214,43,271,674.2
214,43,272,358.9
214,43,273,109.1
214,44,269,140.2
214,44,270,304.5
214,44,271,225.4
214,44,272,77.1
215,42,269,42.3
215,42,270,105.6
215,42,271,96.1
215,42,272,32.9
215,43,268,73.4
215,43,269,297.4
215,43,270,761.3
215,43,271,886.3
215,43,272,370.0
215,43,273,61.6
215,44,269,105.5
215,44,270,249.9
215,44,271,249.6
215,44,272,112.2
216,42,269,55.9
216,42,270,90.9
216,42,271,91.6
216,42,272,43.9
216,43,268,139.3
216,43,269,525.8
216,43,270,860.6
216,43,271,688.3
216,43,272,305.6
216,44,268,47.3
216,44,269,286.4
216,44,270,601.8
216,44,271,451.0
216,44,272,184.7
217,42,269,38.1
217,42,270,69.5
217,42,271,83.2
217,42,272,33.9
217,43,269,380.7
217,43,270,670.9
217,43,271,667.5
217,43,272,278.0
217,43,273,43.6
217,44,269,181.5
217,44,270,324.6
217,44,271,274.8
217,44,272,124.0
218,42,269,86.5
218,42,270,105.1
218,42,271,63.3
218,43,269,311.5
218,43,270,586.3
218,43,271,474.3
218,43,272,194.5
218,43,273,40.9
218,44,269,188.4
218,44,270,390.3
218,44,271,266.0
218,44,272,73.5
219,42,269,34.8
219,42,270,83.0
219,42,271,62.8
219,42,272,31.0
219,43,268,44.2
219,43,269,250.3
219,43,270,607.4
219,43,271,656.7
219,43,272,313.3
219,44,269,121.5
219,44,270,296.3
219,44,271,299.1
219,44,272,143.6
220,42,269,64.4
220,42,270,149.4
220,42,271,137.4
220,42,272,47.5
220,43,268,161.4
220,43,269,501.7
220,43,270,827.8
220,43,271,638.4
220,43,272,240.5
220,44,268,49.8
220,44,269,199.0
220,44,270,400.1
220,44,271,381.6
220,44,272,193.6
220,45,271,33.3
221,42,268,44.2
221,42,269,119.6
221,42,270,143.6
221,42,271,142.4
221,42,272,77.8
221,43,268,148.7
221,43,269,550.1
221,43,270,996.7
221,43,271,932.9
221,43,272,402.5
221,43,273,73.6
221,44,268,31.0
221,44,269,177.0
221,44,270,407.7
221,44,271,370.3
221,44,272,193.0
222,42,269,63.6
222,42,270,120.2
222,42,271,141.1
222,42,272,58.5
222,43,268,178.5
222,43,269,493.4
222,43,270,855.7
222,43,271,873.8
222,43,272,418.7
222,44,268,95.2
222,44,269,341.4
222,44,270,590.7
222,44,271,474.2
222,44,272,166.4
223,42,269,32.8
223,42,270,72.5
223,42,271,65.9
223,43,268,35.7
223,43,269,241.4
223,43,270,558.5
223,43,271,514.5
223,43,272,302.2
223,43,273,112.7
223,44,268,46.0
223,44,269,177.0
223,44,270,321.8
223,44,271,341.7
223,44,272,232.0
223,44,273,87.2
224,42,269,37.0
224,42,270,92.8
224,42,271,89.2
224,42,272,35.3
224,43,269,308.8
224,43,270,615.9
224,43,271,669.4
224,43,272,326.3
224,44,269,134.1
224,44,270,267.5
224,44,271,251.5
224,44,272,116.0
225,42,269,64.0
225,42,270,113.1
225,42,271,66.5
225,43,268,93.1
225,43,269,409.1
225,43,270,800.4
225,43,271,730.8
225,43,272,293.8
225,44,268,38.2
225,44,269,197.6
225,44,270,413.5
225,44,271,353.6
225,44,272,124.0
226,42,269,54.0
226,42,270,159.2
226,42,271,185.7
226,42,272,79.2
226,43,268,139.2
226,43,269,534.6
226,43,270,1069.9
226,43,271,1069.2
226,43,272,532.0
226,43,273,147.0
226,44,268,100.3
226,44,269,315.7
226,44,270,544.4
226,44,271,487.6
226,44,272,236.1
226,44,273,56.0
227,42,269,70.8
227,42,270,155.9
227,42,271,97.3
227,43,269,482.3
227,43,270,890.8
227,43,271,574.5
227,43,272,154.0
227,44,269,171.1
227,44,270,341.7
227,44,271,258.7
227,44,272,81.0
228,42,269,87.2
228,42,270,158.6
228,42,271,139.3
228,42,272,48.2
228,43,268,106.7
228,43,269,407.5
228,43,270,865.4
228,43,271,903.8
228,43,272,399.4
228,44,268,42.9
228,44,269,205.0
228,44,270,434.8
228,44,271,438.6
228,44,272,224.5
229,42,269,54.9
229,42,270,72.3
229,42,271,65.8
229,43,268,62.8
229,43,269,258.8
229,43,270,470.4
229,43,271,407.7
229,43,272,173.7
229,44,268,39.8
229,44,269,177.8
229,44,270,355.9
229,44,271,325.2
229,44,272,114.5
230,42,268,31.1
230,42,269,114.8
230,42,270,167.5
230,42,271,101.0
230,42,272,40.9
230,43,268,61.6
230,43,269,293.1
230,43,270,591.5
230,43,271,561.4
230,43,272,321.7
230,43,273,91.9
230,44,269,116.8
230,44,270,213.0
230,44,271,170.1
230,44,272,108.3
230,44,273,37.8
231,42,269,74.2
231,42,270,107.2
231,42,271,66.4
231,42,272,35.4
231,43,268,101.3
231,43,269,442.3
231,43,270,752.8
231,43,271,506.2
231,43,272,258.9
231,44,268,71.0
231,44,269,264.5
231,44,270,400.8
231,44,271,270.7
231,44,272,120.9
232,42,268,43.7
232,42,269,119.7
232,42,270,164.8
232,42,271,188.9
232,42,272,89.3
232,43,268,213.1
232,43,269,809.4
232,43,270,1558.7
232,43,271,1625.6
232,43,272,706.7
232,44,268,56.5
232,44,269,293.8
232,44,270,660.4
232,44,271,679.4
232,44,272,342.5
233,42,268,104.0
233,42,269,349.4
233,42,270,457.8
233,42,271,236.5
233,42,272,49.4
233,43,268,517.2
233,43,269,1863.6
233,43,270,2995.8
233,43,271,2042.8
233,43,272,579.0
233,43,273,56.4
233,44,268,214.6
233,44,269,830.3
233,44,270,1403.5
233,44,271,996.7
233,44,272,296.2
233,44,273,31.6
233,45,269,32.2
233,45,270,51.7
233,45,271,45.4
234,42,268,42.3
234,42,269,84.5
234,42,270,131.8
234,42,271,80.6
234,43,268,62.0
234,43,269,262.1
234,43,270,600.9
234,43,271,587.1
234,43,272,221.9
234,44,269,86.4
234,44,270,233.7
234,44,271,258.2
234,44,272,109.2
235,42,269,57.6
235,42,270,116.5
235,42,271,122.4
235,42,272,46.8
235,43,268,96.5
235,43,269,376.7
235,43,270,751.3
235,43,271,641.9
235,43,272,247.4
235,44,268,41.4
235,44,269,201.6
235,44,270,431.9
235,44,271,414.5
235,44,272,173.4
236,42,269,99.7
236,42,270,178.6
236,42,271,136.0
236,42,272,61.7
236,43,268,95.2
236,43,269,435.4
236,43,270,818.4
236,43,271,634.5
236,43,272,211.1
236,44,268,82.1
236,44,269,303.9
236,44,270,463.9
236,44,271,312.1
236,44,272,108.4
237,42,269,81.2
237,42,270,177.0
237,42,271,176.0
237,42,272,65.6
237,43,268,118.7
237,43,269,519.6
237,43,270,975.9
237,43,271,824.9
237,43,272,329.7
237,44,269,155.4
237,44,270,370.7
237,44,271,401.4
237,44,272,175.7
238,42,269,102.9
238,42,270,136.7
238,42,271,107.4
238,42,272,36.9
238,43,268,98.6
238,43,269,375.5
238,43,270,763.2
238,43,271,723.4
238,43,272,271.7
238,43,273,47.0
238,44,268,91.5
238,44,269,234.1
238,44,270,366.2
238,44,271,282.6
238,44,272,105.7
239,42,269,33.9
239,42,270,82.2
239,42,271,105.1
239,42,272,56.5
239,43,269,399.6
239,43,270,967.9
239,43,271,1045.9
239,43,272,503.3
239,44,269,178.9
239,44,270,351.7
239,44,271,360.7
239,44,272,238.3
240,42,270,43.2
240,42,271,36.7
240,43,268,76.1
240,43,269,360.6
240,43,270,650.4
240,43,271,422.9
240,43,272,120.6
240,44,269,130.5
240,44,270,236.3
240,44,271,176.8
240,44,272,52.4
241,42,269,68.1
241,42,270,133.1
241,42,271,120.7
241,42,272,56.3
241,43,269,532.5
241,43,270,1034.0
241,43,271,967.2
241,43,272,436.2
241,43,273,99.5
241,44,269,274.2
241,44,270,554.9
241,44,271,478.3
241,44,272,180.6
242,42,269,103.9
242,42,270,231.6
242,42,271,257.9
242,42,272,113.6
242,43,269,553.6
242,43,270,994.3
242,43,271,939.4
242,43,272,436.8
242,44,269,176.2
242,44,270,405.3
242,44,271,458.7
242,44,272,213.3
243,42,269,106.6
243,42,270,218.3
243,42,271,181.4
243,42,272,75.0
243,43,269,436.3
243,43,270,748.8
243,43,271,698.5
243,43,272,319.4
243,44,269,177.0
243,44,270,326.1
243,44,271,270.2
243,44,272,142.6
244,42,269,30.2
244,42,270,52.4
244,42,271,48.4
244,43,268,151.1
244,43,269,405.9
244,43,270,691.5
244,43,271,622.6
244,43,272,280.1
244,43,273,58.3
244,44,268,42.9
244,44,269,149.0
244,44,270,291.0
244,44,271,305.0
244,44,272,167.4
244,44,273,42.3
245,42,269,93.4
245,42,270,139.6
245,42,271,114.5
245,42,272,53.1
245,43,268,101.9
245,43,269,500.6
245,43,270,1038.4
245,43,271,906.9
245,43,272,325.2
245,44,268,55.6
245,44,269,238.0
245,44,270,465.9
245,44,271,341.1
245,44,272,110.0
246,42,269,37.8
246,42,270,98.1
246,42,271,104.4
246,42,272,44.0
246,43,269,465.7
246,43,270,1061.7
246,43,271,888.8
246,43,272,286.8
246,44,269,164.2
246,44,270,332.6
246,44,271,277.2
246,44,272,104.0
247,42,269,36.6
247,42,270,104.0
247,42,271,109.3
247,42,272,39.4
247,43,269,297.6
247,43,270,703.8
247,43,271,732.2
247,43,272,267.2
247,44,269,136.7
247,44,270,261.3
247,44,271,248.5
247,44,272,88.1
248,42,269,95.1
248,42,270,212.6
248,42,271,203.4
248,42,272,79.4
248,43,269,479.7
248,43,270,993.0
248,43,271,901.6
248,43,272,385.5
248,43,273,80.2
248,44,269,174.2
248,44,270,262.8
248,44,271,269.4
248,44,272,117.8
249,53,163,51.9
249,53,164,59.1
249,54,161,244.7
249,54,162,1310.7
249,54,163,2961.1
249,54,164,2772.4
249,54,165,1037.6
249,55,160,172.3
249,55,161,1427.4
249,55,162,4095.1
249,55,163,4095.1
249,55,164,4095.1
249,55,165,1632.6
249,56,160,111.9
249,56,161,738.0
249,56,162,1988.7
249,56,163,2298.3
249,56,164,1087.6
249,56,165,207.5
249,57,162,45.1
249,57,163,64.8
250,42,269,85.1
250,42,270,178.4
250,42,271,112.6
250,43,268,90.3
250,43,269,604.9
250,43,270,1362.0
250,43,271,1033.1
250,43,272,322.6
250,43,273,45.8
250,44,268,60.3
250,44,269,276.5
250,44,270,539.7
250,44,271,453.0
250,44,272,151.4
251,42,269,131.6
251,42,270,181.7
251,42,271,114.3
251,42,272,31.9
251,43,269,812.7
251,43,270,1512.0
251,43,271,1052.9
251,43,272,405.1
251,43,273,94.1
251,44,269,284.8
251,44,270,533.3
251,44,271,479.3
251,44,272,186.7
252,42,269,100.2
252,42,270,158.8
252,42,271,106.3
252,42,272,32.0
252,43,268,234.8
252,43,269,611.2
252,43,270,1037.6
252,43,271,875.3
252,43,272,360.9
252,44,268,91.4
252,44,269,218.8
252,44,270,305.9
252,44,271,233.3
252,44,272,93.4
253,42,269,73.5
253,42,270,151.5
253,42,271,142.8
253,42,272,56.9
253,43,269,488.5
253,43,270,1041.5
253,43,271,1067.2
253,43,272,460.9
253,43,273,78.3
253,44,269,265.4
253,44,270,516.6
253,44,271,408.4
253,44,272,162.2
253,44,273,34.1
254,42,269,84.2
254,42,270,172.7
254,42,271,182.5
254,42,272,85.3
254,43,268,125.0
254,43,269,526.3
254,43,270,1063.3
254,43,271,1065.0
254,43,272,462.3
254,44,268,65.8
254,44,269,233.3
254,44,270,384.7
254,44,271,352.8
254,44,272,158.8
255,42,269,93.2
255,42,270,167.7
255,42,271,103.5
255,42,272,45.7
255,43,268,146.6
255,43,269,520.5
255,43,270,808.0
255,43,271,598.7
255,43,272,273.6
255,44,268,41.1
255,44,269,186.9
255,44,270,375.1
255,44,271,369.4
255,44,272,206.0
256,42,269,88.8
256,42,270,136.2
256,42,271,130.4
256,42,272,102.2
256,43,269,373.5
256,43,270,691.5
256,43,271,652.8
256,43,272,331.2
256,44,269,134.3
256,44,270,307.2
256,44,271,336.2
256,44,272,223.1
257,42,269,105.2
257,42,270,116.1
257,42,271,68.2
257,43,268,202.1
257,43,269,685.1
257,43,270,1013.4
257,43,271,709.5
257,43,272,281.2
257,44,268,45.4
257,44,269,204.8
257,44,270,445.4
257,44,271,347.2
257,44,272,124.3
258,42,270,66.5
258,42,271,83.5
258,42,272,40.4
258,43,268,58.2
258,43,269,252.9
258,43,270,495.5
258,43,271,424.5
258,43,272,149.5
258,44,268,35.6
258,44,269,156.2
258,44,270,289.0
258,44,271,227.3
258,44,272,81.6
259,42,269,30.2
259,42,270,72.6
259,42,271,91.2
259,42,272,38.0
259,43,269,324.6
259,43,270,669.5
259,43,271,681.3
259,43,272,273.1
259,43,273,39.0
259,44,269,122.2
259,44,270,327.2
259,44,271,354.5
259,44,272,155.6
260,42,268,97.2
260,42,269,360.6
260,42,270,538.0
260,42,271,330.8
260,42,272,100.2
260,43,268,448.0
260,43,269,1790.7
260,43,270,2979.0
260,43,271,2160.0
260,43,272,781.4
260,44,268,136.0
260,44,269,632.4
260,44,270,1237.1
260,44,271,1052.5
260,44,272,417.8
261,42,269,59.2
261,42,270,79.6
261,42,271,85.4
261,42,272,72.9
261,43,269,482.4
261,43,270,625.7
261,43,271,492.7
261,43,272,215.6
261,43,273,67.1
261,44,269,158.2
261,44,270,225.4
261,44,271,234.9
261,44,272,117.7
262,42,269,42.4
262,42,270,155.0
262,42,271,230.8
262,42,272,108.5
262,43,269,410.7
262,43,270,969.8
262,43,271,1036.4
262,43,272,464.6
262,44,269,214.2
262,44,270,405.8
262,44,271,322.0
262,44,272,122.9
263,42,269,71.3
263,42,270,152.4
263,42,271,141.9
263,42,272,48.8
263,43,268,85.3
263,43,269,449.8
263,43,270,965.6
263,43,271,817.6
263,43,272,284.3
263,44,269,152.8
263,44,270,335.5
263,44,271,296.6
263,44,272,113.6
264,42,269,93.1
264,42,270,194.2
264,42,271,180.5
264,42,272,72.8
264,43,268,106.4
264,43,269,498.3
264,43,270,973.1
264,43,271,752.4
264,43,272,281.0
264,44,268,50.0
264,44,269,188.2
264,44,270,408.2
264,44,271,298.9
264,44,272,86.0
265,42,270,55.0
265,42,271,64.5
265,43,269,289.6
265,43,270,595.7
265,43,271,549.6
265,43,272,303.5
265,44,269,121.4
265,44,270,232.2
265,44,271,216.4
265,44,272,142.5
266,42,270,79.8
266,42,271,122.6
266,42,272,64.0
266,43,269,264.4
266,43,270,708.3
266,43,271,803.0
266,43,272,323.3
266,44,269,114.1
266,44,270,301.1
266,44,271,338.3
266,44,272,141.7
267,42,269,100.6
267,42,270,161.7
267,42,271,128.4
267,42,272,82.4
267,43,268,117.0
267,43,269,408.7
267,43,270,720.3
267,43,271,802.8
267,43,272,461.2
267,44,269,142.1
267,44,270,386.3
267,44,271,514.9
267,44,272,270.1
267,45,271,44.4
268,42,269,42.1
268,42,270,68.7
268,42,271,51.7
268,43,268,96.3
268,43,269,381.4
268,43,270,743.7
268,43,271,645.1
268,43,272,259.5
268,44,268,37.2
268,44,269,165.1
268,44,270,327.6
268,44,271,301.7
268,44,272,118.6
269,42,269,63.1
269,42,270,201.3
269,42,271,255.7
269,42,272,116.0
269,43,268,139.7
269,43,269,475.9
269,43,270,1286.8
269,43,271,1557.9
269,43,272,718.7
269,43,273,124.4
269,44,268,70.4
269,44,269,223.0
269,44,270,663.4
269,44,271,900.0
269,44,272,397.6
269,44,273,53.4
269,45,271,55.1
270,42,269,202.0
270,42,270,415.5
270,42,271,332.7
270,42,272,104.2
270,43,269,944.6
270,43,270,1821.6
270,43,271,1489.0
270,43,272,563.7
270,44,269,480.7
270,44,270,902.1
270,44,271,680.2
270,44,272,243.5
271,42,269,37.1
271,42,270,67.1
271,42,271,78.7
271,42,272,31.9
271,43,268,88.1
271,43,269,310.0
271,43,270,540.8
271,43,271,495.7
271,43,272,177.3
271,44,268,59.7
271,44,269,192.1
271,44,270,321.4
271,44,271,263.6
271,44,272,87.1
271,45,271,32.6
272,42,269,37.4
272,42,270,88.4
272,42,271,64.6
272,43,269,303.0
272,43,270,717.0
272,43,271,659.1
272,43,272,245.1
272,43,273,48.1
272,44,269,187.8
272,44,270,479.7
272,44,271,507.4
272,44,272,196.0
273,42,269,66.3
273,42,270,182.8
273,42,271,191.2
273,42,272,90.7
273,43,269,444.3
273,43,270,966.5
273,43,271,975.6
273,43,272,430.2
273,43,273,81.2
273,44,269,138.1
273,44,270,356.4
273,44,271,425.5
273,44,272,181.3
274,42,269,47.6
274,42,270,59.8
274,42,271,39.6
274,43,268,84.0
274,43,269,285.3
274,43,270,498.4
274,43,271,526.2
274,43,272,214.7
274,44,268,52.6
274,44,269,149.7
274,44,270,197.4
274,44,271,199.5
274,44,272,122.5
275,42,269,76.2
275,42,270,197.2
275,42,271,188.9
275,42,272,66.6
275,43,269,483.5
275,43,270,1065.1
275,43,271,917.2
275,43,272,376.6
275,43,273,74.6
275,44,269,171.4
275,44,270,406.4
275,44,271,398.4
275,44,272,152.2
276,42,269,43.6
276,42,270,94.1
276,42,271,69.2
276,43,268,107.7
276,43,269,386.7
276,43,270,599.8
276,43,271,411.3
276,43,272,123.3
276,44,268,37.1
276,44,269,171.0
276,44,270,339.2
276,44,271,290.6
276,44,272,96.4
277,42,269,92.5
277,42,270,160.2
277,42,271,141.1
277,42,272,64.3
277,43,268,154.3
277,43,269,549.4
277,43,270,912.6
277,43,271,856.1
277,43,272,415.5
277,44,268,52.7
277,44,269,240.9
277,44,270,447.5
277,44,271,342.7
277,44,272,125.5
278,42,269,116.5
278,42,270,264.0
278,42,271,230.9
278,42,272,78.0
278,43,268,100.2
278,43,269,574.9
278,43,270,1435.9
278,43,271,1516.7
278,43,272,657.8
278,43,273,118.0
278,44,268,46.6
278,44,269,194.6
278,44,270,461.6
278,44,271,504.0
278,44,272,222.7
278,44,273,38.1
279,42,269,62.0
279,42,270,106.9
279,42,271,119.2
279,42,272,49.9
279,43,268,113.6
279,43,269,460.9
279,43,270,859.1
279,43,271,821.0
279,43,272,399.4
279,44,268,39.6
279,44,269,167.2
279,44,270,309.7
279,44,271,284.8
279,44,272,156.0
279,44,273,42.8
280,42,268,32.6
280,42,269,100.4
280,42,270,187.6
280,42,271,162.9
280,42,272,67.4
280,43,268,133.7
280,43,269,508.1
280,43,270,874.9
280,43,271,698.0
280,43,272,262.8
280,44,269,189.1
280,44,270,369.9
280,44,271,269.6
280,44,272,77.2
281,42,269,88.1
281,42,270,181.6
281,42,271,108.9
281,42,272,33.3
281,43,268,160.0
281,43,269,401.3
281,43,270,639.2
281,43,271,512.7
281,43,272,287.4
281,44,268,33.6
281,44,269,161.9
281,44,270,366.2
281,44,271,294.8
281,44,272,116.2
282,42,269,70.0
282,42,270,170.1
282,42,271,122.6
282,42,272,32.8
282,43,269,456.9
282,43,270,946.1
282,43,271,670.6
282,43,272,191.5
282,44,269,138.9
282,44,270,312.9
282,44,271,303.5
282,44,272,110.1
283,42,269,86.6
283,42,270,227.1
283,42,271,209.7
283,42,272,80.6
283,43,268,123.5
283,43,269,709.1
283,43,270,1581.0
283,43,271,1400.8
283,43,272,571.8
283,43,273,107.3
283,44,268,41.3
283,44,269,277.7
283,44,270,636.5
283,44,271,530.3
283,44,272,208.1
283,44,273,40.1
284,42,268,31.7
284,42,269,112.1
284,42,270,167.5
284,42,271,116.1
284,42,272,36.3
284,43,268,172.7
284,43,269,582.7
284,43,270,1028.1
284,43,271,833.0
284,43,272,278.9
284,44,268,57.0
284,44,269,251.8
284,44,270,529.5
284,44,271,427.2
284,44,272,138.5
285,42,269,49.9
285,42,270,101.4
285,42,271,71.9
285,43,269,450.6
285,43,270,966.3
285,43,271,819.4
285,43,272,324.7
285,44,269,198.3
285,44,270,439.9
285,44,271,469.5
285,44,272,209.5
286,42,269,123.8
286,42,270,264.0
286,42,271,143.6
286,43,268,110.6
286,43,269,500.5
286,43,270,930.2
286,43,271,743.5
286,43,272,326.9
286,44,268,81.4
286,44,269,253.0
286,44,270,324.0
286,44,271,221.9
286,44,272,86.8
287,42,269,62.1
287,42,270,160.9
287,42,271,206.9
287,42,272,83.6
287,43,268,160.3
287,43,269,586.5
287,43,270,1080.4
287,43,271,1111.4
287,43,272,443.4
287,44,268,55.8
287,44,269,229.7
287,44,270,475.2
287,44,271,525.7
287,44,272,247.6
288,42,269,80.0
288,42,270,136.8
288,42,271,126.7
288,42,272,51.9
288,43,268,98.4
288,43,269,391.2
288,43,270,802.9
288,43,271,738.2
288,43,272,303.1
288,43,273,53.5
288,44,269,88.0
288,44,270,275.3
288,44,271,355.5
288,44,272,174.7
288,44,273,33.0
289,42,269,72.3
289,42,270,132.7
289,42,271,171.4
289,42,272,74.7
289,43,269,479.5
289,43,270,745.0
289,43,271,766.8
289,43,272,454.5
289,44,269,175.8
289,44,270,394.8
289,44,271,457.0
289,44,272,204.1
290,42,270,58.1
290,42,271,88.6
290,42,272,41.3
290,43,268,35.1
290,43,269,224.4
290,43,270,646.4
290,43,271,825.5
290,43,272,418.8
290,43,273,128.7
290,44,269,102.8
290,44,270,281.6
290,44,271,346.5
290,44,272,190.1
290,44,273,49.4
291,42,269,66.6
291,42,270,115.8
291,42,271,95.3
291,42,272,41.8
291,43,269,521.9
291,43,270,767.5
291,43,271,555.5
291,43,272,192.5
291,44,269,131.7
291,44,270,347.2
291,44,271,377.1
291,44,272,148.3
292,42,269,101.1
292,42,270,181.1
292,42,271,98.5
292,43,269,444.2
292,43,270,799.1
292,43,271,493.8
292,43,272,154.6
292,44,269,149.6
292,44,270,326.1
292,44,271,297.7
292,44,272,145.3
293,42,269,89.2
293,42,270,207.7
293,42,271,206.4
293,42,272,131.3
293,43,269,619.9
293,43,270,1069.6
293,43,271,822.6
293,43,272,338.5
293,44,269,292.0
293,44,270,528.9
293,44,271,445.0
293,44,272,178.1
294,42,268,32.9
294,42,269,89.6
294,42,270,91.8
294,42,271,54.9
294,43,268,73.5
294,43,269,393.9
294,43,270,820.5
294,43,271,707.9
294,43,272,353.2
294,44,268,30.2
294,44,269,163.9
294,44,270,365.3
294,44,271,370.8
294,44,272,210.5
295,42,269,73.5
295,42,270,170.9
295,42,271,166.7
295,42,272,66.4
295,43,268,114.2
295,43,269,453.1
295,43,270,813.8
295,43,271,725.1
295,43,272,300.6
295,43,273,53.9
295,44,268,36.0
295,44,269,155.4
295,44,270,270.1
295,44,271,190.8
295,44,272,69.3
296,42,269,87.4
296,42,270,183.1
296,42,271,135.2
296,42,272,59.9
296,43,268,82.3
296,43,269,447.9
296,43,270,1008.2
296,43,271,944.7
296,43,272,412.0
296,44,269,143.7
296,44,270,344.2
296,44,271,341.0
296,44,272,159.0
297,42,269,88.1
297,42,270,199.8
297,42,271,203.7
297,42,272,126.6
297,43,269,382.0
297,43,270,811.6
297,43,271,775.6
297,43,272,349.0
297,44,269,131.1
297,44,270,259.5
297,44,271,209.4
297,44,272,93.0
297,45,270,32.7
298,42,268,34.3
298,42,269,93.7
298,42,270,176.7
298,42,271,230.1
298,42,272,104.1
298,43,268,168.5
298,43,269,631.5
298,43,270,1102.7
298,43,271,935.1
298,43,272,424.0
298,43,273,97.9
298,44,268,66.2
298,44,269,272.6
298,44,270,487.8
298,44,271,409.4
298,44,272,182.2
298,44,273,41.3
299,42,269,75.6
299,42,270,84.9
299,42,271,64.5
299,43,269,408.3
299,43,270,775.1
299,43,271,745.9
299,43,272,290.8
299,44,269,129.9
299,44,270,250.5
299,44,271,252.3
299,44,272,105.0
300,42,269,67.8
300,42,270,146.4
300,42,271,105.1
300,42,272,39.1
300,43,269,355.9
300,43,270,825.8
300,43,271,724.7
300,43,272,302.8
300,44,269,134.4
300,44,270,333.5
300,44,271,301.8
300,44,272,129.0
301,42,269,112.4
301,42,270,181.9
301,42,271,127.9
301,42,272,46.5
301,43,269,798.0
301,43,270,1298.6
301,43,271,925.6
301,43,272,429.7
301,43,273,118.6
301,44,269,230.9
301,44,270,402.0
301,44,271,279.8
301,44,272,94.3
302,42,269,77.6
302,42,270,149.6
302,42,271,108.5
302,42,272,61.5
302,43,269,380.6
302,43,270,943.7
302,43,271,973.0
302,43,272,434.7
302,43,273,88.9
302,44,269,189.3
302,44,270,475.2
302,44,271,385.9
302,44,272,156.7
302,44,273,35.7
303,42,269,138.7
303,42,270,309.6
303,42,271,250.7
303,42,272,79.2
303,43,268,155.7
303,43,269,690.6
303,43,270,1324.8
303,43,271,1062.5
303,43,272,351.2
303,44,268,47.9
303,44,269,270.5
303,44,270,570.8
303,44,271,438.9
303,44,272,156.2
303,45,272,49.5
304,42,269,30.8
304,42,270,92.9
304,42,271,109.6
304,42,272,44.8
304,43,268,139.5
304,43,269,560.2
304,43,270,1025.7
304,43,271,862.6
304,43,272,356.5
304,44,268,95.9
304,44,269,277.0
304,44,270,479.9
304,44,271,471.5
304,44,272,236.7
304,45,270,35.7
305,42,269,64.7
305,42,270,140.4
305,42,271,92.8
305,43,269,378.3
305,43,270,754.5
305,43,271,672.5
305,43,272,280.1
305,44,269,134.2
305,44,270,348.8
305,44,271,383.1
305,44,272,151.4
306,42,269,37.5
306,42,270,104.9
306,42,271,153.9
306,42,272,93.2
306,43,268,73.2
306,43,269,373.5
306,43,270,862.4
306,43,271,887.7
306,43,272,336.8
306,43,273,44.2
306,44,269,160.4
306,44,270,444.7
306,44,271,504.4
306,44,272,195.5
307,42,269,68.5
307,42,270,138.9
307,42,271,151.9
307,42,272,75.9
307,43,268,153.8
307,43,269,564.2
307,43,270,1122.5
307,43,271,1132.1
307,43,272,515.0
307,44,268,77.2
307,44,269,260.6
307,44,270,441.2
307,44,271,442.9
307,44,272,179.6
308,42,269,46.6
308,42,270,121.2
308,42,271,163.3
308,42,272,69.6
308,43,268,86.8
